Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
PTK2,-42.46915781052454,10,PTM-SEA,0.7857142857142857,4,TK,FAK,NA,PTK2
JAK2,-16.997184236335602,23,PTM-SEA,0.47619047619047616,2,TK,JAKA,NA,JAK2
ABL1,57.303407077354706,7,PTM-SEA,0.8571428571428571,4,TK,ABL,NA,ABL1
EGFR,59.843461913623244,5,PTM-SEA,0.9047619047619048,4,TK,EGFR,NA,EGFR
ERBB2,67.92765135512892,3,PTM-SEA,0.9523809523809523,4,TK,EGFR,NA,ERBB2
INSR,28.628392954352705,15,PTM-SEA,0.6666666666666666,3,TK,INSR,NA,INSR
LCK,20.624768748598715,18,PTM-SEA,0.5952380952380952,3,TK,SRC,SRCB,LCK
FYN,-13.097875197594092,26,PTM-SEA,0.40476190476190477,2,TK,SRC,SRCA,FYN
YES1,-16.128663792708444,24,PTM-SEA,0.4523809523809524,2,TK,SRC,SRCA,YES1
LYN,14.783037811434568,25,PTM-SEA,0.42857142857142855,2,TK,SRC,SRCB,LYN
RET,-10.110349317744046,27,PTM-SEA,0.38095238095238093,2,TK,RET,NA,RET
IGF1R,70.2643454408734,2,PTM-SEA,0.9761904761904762,4,TK,INSR,NA,IGF1R
MET,-32.00303030647354,13,PTM-SEA,0.7142857142857143,3,TK,MET,NA,MET
HCK,0,29,PTM-SEA,0,1,TK,SRC,SRCB,HCK
ROS1,0,29,PTM-SEA,0,1,TK,SEV,NA,ROS1
PDGFRB,20.16321787421463,19,PTM-SEA,0.5714285714285714,3,TK,PDGFR,NA,PDGFRB
FGR,0,29,PTM-SEA,0,1,TK,SRC,SRCA,FGR
SRC,18.570495159000558,21,PTM-SEA,0.5238095238095238,3,TK,SRC,SRCA,SRC
FER,0,29,PTM-SEA,0,1,TK,FER,NA,FER
FGFR3,0,29,PTM-SEA,0,1,TK,FGFR,NA,FGFR3
JAK1,26.494021217952003,17,PTM-SEA,0.6190476190476191,3,TK,JAKA,NA,JAK1
EPHA2,0,29,PTM-SEA,0,1,TK,EPH,NA,EPHA2
TYK2,0,29,PTM-SEA,0,1,TK,JAKA,NA,TYK2
WEE1,0,29,PTM-SEA,0,1,OTHER,WEE,NA,WEE1
FLT4,0,29,PTM-SEA,0,1,TK,VEGFR,NA,FLT4
KDR,18.565281093776473,22,PTM-SEA,0.5,3,TK,VEGFR,NA,KDR
MAP2K2,0,29,PTM-SEA,0,1,STE,STE7,MEK1,MAP2K2
CSK,0,29,PTM-SEA,0,1,TK,CSK,NA,CSK
ABL2,0,29,PTM-SEA,0,1,TK,ABL,NA,ABL2
ZAP70,43.7406887487756,9,PTM-SEA,0.8095238095238095,4,TK,SYK,NA,ZAP70
SYK,-20.103063956886167,20,PTM-SEA,0.5476190476190477,3,TK,SYK,NA,SYK
MAP2K4,2.449683317118904,28,PTM-SEA,0.35714285714285715,2,STE,STE7,MEK4,MAP2K4
BMX,-58.24193548387097,6,PTM-SEA,0.8809523809523809,4,TK,TEC,NA,BMX
JAK3,40.45779276587714,12,PTM-SEA,0.7380952380952381,3,TK,JAKA,NA,JAK3
EPHA4,0,29,PTM-SEA,0,1,TK,EPH,NA,EPHA4
MAP2K1,-40.713639237627355,11,PTM-SEA,0.7619047619047619,4,STE,STE7,MEK1,MAP2K1
MST1R,-27.88035893598516,16,PTM-SEA,0.6428571428571429,3,TK,MET,NA,MST1R
ITK,-29.033233218366558,14,PTM-SEA,0.6904761904761905,3,TK,TEC,NA,ITK
DYRK1A,0,29,PTM-SEA,0,1,CMGC,DYRK,DYRK1,DYRK1A
PTK6,60.0242943874102,4,PTM-SEA,0.9285714285714286,4,TK,SRC,SRM,PTK6
PTK2B,0,29,PTM-SEA,0,1,TK,FAK,NA,PTK2B
NTRK2,-74.4220779220779,1,PTM-SEA,1,4,TK,TRK,NA,NTRK2
ALK,-52.33548387096774,8,PTM-SEA,0.8333333333333334,4,TK,ALK,NA,ALK
AAK1,312,275,KEA3,0.06285714285714286,1,OTHER,NAK,BIKE,AAK1
ABL1,21,10,KEA3,0.9714285714285714,4,TK,ABL,NA,ABL1
ABL2,44.333333333333336,34,KEA3,0.8857142857142857,4,TK,ABL,NA,ABL2
ACVR1,159,159,KEA3,0.44,2,TKL,STKR,TYPE1,ACVR1
ACVR1B,204,204,KEA3,0.2857142857142857,2,TKL,STKR,TYPE1,ACVR1B
ACVR2B,39,28,KEA3,0.9057142857142857,4,TKL,STKR,TYPE2,ACVR2B
AKT1,58.66666666666667,50,KEA3,0.8342857142857143,4,AGC,AKT,NA,AKT1
AKT2,84.33333333333333,71,KEA3,0.7628571428571429,4,AGC,AKT,NA,AKT2
AKT3,218,214,KEA3,0.2542857142857143,2,AGC,AKT,NA,AKT3
ALK,40.5,30,KEA3,0.9,4,TK,ALK,NA,ALK
ARAF,58.5,49,KEA3,0.8371428571428572,4,TKL,RAF,RAF,ARAF
ATM,113.33333333333333,105,KEA3,0.6228571428571429,3,ATYPICAL,PIKK,ATM,ATM
ATR,112.66666666666667,104,KEA3,0.6257142857142857,3,ATYPICAL,PIKK,ATR,ATR
AURKA,126,119,KEA3,0.5828571428571429,3,OTHER,AUR,NA,AURKA
AURKB,97,89,KEA3,0.6742857142857143,3,OTHER,AUR,NA,AURKB
AURKC,186.5,181,KEA3,0.3657142857142857,2,OTHER,AUR,NA,AURKC
AXL,145.5,140,KEA3,0.5085714285714286,3,TK,AXL,NA,AXL
BLK,231,224,KEA3,0.21428571428571427,1,TK,SRC,SRCB,BLK
BMP2K,327,287,KEA3,0.02857142857142857,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,81,68,KEA3,0.7828571428571428,4,TKL,STKR,TYPE1,BMPR1A
BMPR1B,133,130,KEA3,0.5428571428571428,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,221,217,KEA3,0.24571428571428572,1,TKL,STKR,TYPE2,BMPR2
BMX,55,48,KEA3,0.84,4,TK,TEC,NA,BMX
BRAF,196.5,195,KEA3,0.3171428571428571,2,TKL,RAF,RAF,BRAF
BRSK1,227,222,KEA3,0.22285714285714286,1,CAMK,CAMKL,BRSK,BRSK1
BRSK2,316,279,KEA3,0.05142857142857143,1,CAMK,CAMKL,BRSK,BRSK2
BTK,52,46,KEA3,0.8485714285714285,4,TK,TEC,NA,BTK
BUB1,197,196,KEA3,0.3142857142857143,2,OTHER,BUB,NA,BUB1
CAMK1,197.66666666666666,197,KEA3,0.31142857142857144,2,CAMK,CAMK1,NA,CAMK1
CAMK1D,253.5,239,KEA3,0.1657142857142857,1,CAMK,CAMK1,NA,CAMK1D
CAMK2A,94.66666666666667,87,KEA3,0.6828571428571428,3,CAMK,CAMK2,NA,CAMK2A
CAMK2B,112,103,KEA3,0.6285714285714286,3,CAMK,CAMK2,NA,CAMK2B
CAMK2D,123,116,KEA3,0.5914285714285714,3,CAMK,CAMK2,NA,CAMK2D
CAMK2G,92,83,KEA3,0.7085714285714285,3,CAMK,CAMK2,NA,CAMK2G
CAMK4,148.33333333333334,146,KEA3,0.4828571428571429,2,CAMK,CAMK1,NA,CAMK4
CAMKK1,158.66666666666666,158,KEA3,0.44571428571428573,2,OTHER,CAMKK,META,CAMKK1
CAMKK2,189,186,KEA3,0.3485714285714286,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,304,271,KEA3,0.07428571428571429,1,AGC,DMPK,GEK,CDC42BPA
CDC7,211,209,KEA3,0.2714285714285714,2,OTHER,CDC7,NA,CDC7
CDK1,84,70,KEA3,0.7657142857142857,4,CMGC,CDK,CDC2,CDK1
CDK11A,272,253,KEA3,0.12571428571428572,1,NA,NA,NA,CDK11A
CDK12,275,255,KEA3,0.12,1,CMGC,CDK,CRK7,CDK12
CDK15,192,189,KEA3,0.33714285714285713,2,CMGC,CDK,PFTAIRE,CDK15
CDK16,26,15,KEA3,0.9542857142857143,4,CMGC,CDK,PCTAIRE,CDK16
CDK18,236,227,KEA3,0.2057142857142857,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,231,224,KEA3,0.21428571428571427,1,CMGC,CDK,CDK8,CDK19
CDK2,105,97,KEA3,0.6457142857142857,3,CMGC,CDK,CDC2,CDK2
CDK20,245,235,KEA3,0.18,1,CMGC,CDK,CCRK,CDK20
CDK3,157.33333333333334,155,KEA3,0.4542857142857143,2,CMGC,CDK,CDC2,CDK3
CDK4,87,75,KEA3,0.7371428571428571,3,CMGC,CDK,CDK4,CDK4
CDK5,49.33333333333333,43,KEA3,0.86,4,CMGC,CDK,CDK5,CDK5
CDK6,128.33333333333334,123,KEA3,0.5628571428571428,3,CMGC,CDK,CDK4,CDK6
CDK7,90,80,KEA3,0.7171428571428572,3,CMGC,CDK,CDK7,CDK7
CDK8,231.5,225,KEA3,0.21142857142857144,1,CMGC,CDK,CDK8,CDK8
CDK9,155,152,KEA3,0.46285714285714286,2,CMGC,CDK,CDK9,CDK9
CDKL3,315,278,KEA3,0.054285714285714284,1,CMGC,CDKL,NA,CDKL3
CDKL5,151,148,KEA3,0.4742857142857143,2,CMGC,CDKL,NA,CDKL5
CHEK1,118.33333333333333,113,KEA3,0.6,3,CAMK,CAMKL,CHK1,CHEK1
CHEK2,137.66666666666666,134,KEA3,0.5285714285714286,3,CAMK,RAD53,NA,CHEK2
CHUK,102.33333333333333,95,KEA3,0.6542857142857142,3,OTHER,IKK,NA,CHUK
CLK1,89.5,79,KEA3,0.7228571428571429,3,CMGC,CLK,NA,CLK1
CLK2,95,88,KEA3,0.6771428571428572,3,CMGC,CLK,NA,CLK2
